5;5;160;160;160
5;6;160;160;160
5;7;160;160;160
5;8;160;160;160
5;9;160;160;160
5;10;160;160;160
5;11;160;160;160
5;12;160;160;160
5;13;160;160;160
5;14;160;160;160
5;15;160;160;160
5;16;160;160;160
5;17;160;160;160
5;18;160;160;160
5;19;160;160;160
5;20;160;160;160
5;21;160;160;160
5;22;160;160;160
5;23;160;160;160
5;24;160;160;160
5;25;160;160;160
5;26;160;160;160
5;27;160;160;160
5;28;160;160;160
5;29;160;160;160
6;0;160;160;160
6;1;160;160;160
6;2;160;160;160
6;3;160;160;160
6;4;160;160;160
6;5;160;160;160
6;6;160;160;160
6;7;160;160;160
6;8;160;160;160
6;9;160;160;160
6;10;160;160;160
6;11;160;160;160
6;12;160;160;160
6;13;160;160;160
6;14;160;160;160
6;15;160;160;160
6;16;160;160;160
6;17;160;160;160
6;18;160;160;160
6;19;160;160;160
6;20;160;160;160
6;21;160;160;160
6;22;160;160;160
6;23;160;160;160
6;24;160;160;160
6;25;160;160;160
6;26;160;160;160
6;27;160;160;160
6;28;160;160;160
6;29;160;160;160
7;0;160;160;160
7;1;160;160;160
7;2;160;160;160
7;3;160;160;160
7;4;160;160;160
7;5;160;160;160
7;6;160;160;160
7;7;160;160;160
7;8;160;160;160
7;9;160;160;160
7;10;160;160;160
7;11;160;160;160
7;12;160;160;160
7;13;160;160;160
7;14;160;160;160
7;15;160;160;160
7;16;160;160;160
7;17;160;160;160
7;18;160;160;160
7;19;160;160;160
7;20;160;160;160
7;21;160;160;160
7;22;160;160;160
7;23;160;160;160
7;24;160;160;160
7;25;160;160;160
7;26;160;160;160
7;27;160;160;160
7;28;160;160;160
7;29;160;160;160
8;0;160;160;160
8;1;160;160;160
8;2;160;160;160
8;3;160;160;160
8;4;160;160;160
8;5;160;160;160
8;6;160;160;160
8;7;160;160;160
8;8;160;160;160
8;9;160;160;160
8;10;160;160;160
8;11;160;160;160
8;12;160;160;160
8;13;160;160;160
8;14;160;160;160
8;15;160;160;160
8;16;160;160;160
8;17;160;160;160
8;18;160;160;160
8;19;160;160;160
8;20;160;160;160
8;21;160;160;160
8;22;160;160;160
8;23;160;160;160
8;24;160;160;160
8;25;160;160;160
8;26;160;160;160
8;27;160;160;160
8;28;160;160;160
8;29;160;160;160
9;0;160;160;160
9;1;160;160;160
9;2;160;160;160
9;3;160;160;160
9;4;160;160;160
9;5;160;160;160
9;6;160;160;160
9;7;160;160;160
9;8;160;160;160
9;9;160;160;160
9;10;160;160;160
9;11;160;160;160
9;12;160;160;160
9;13;160;160;160
9;14;160;160;160
9;15;160;160;160
9;16;160;160;160
9;17;160;160;160
9;18;160;160;160
9;19;160;160;160
9;20;160;160;160
9;21;160;160;160
9;22;160;160;160
9;23;160;160;160
9;24;160;160;160
9;25;160;160;160
9;26;160;160;160
9;27;160;160;160
9;28;160;160;160
9;29;160;160;160
10;0;160;160;160
10;1;160;160;160
10;2;160;160;160
10;3;160;160;160
10;4;160;160;160
10;5;160;160;160
10;6;160;160;160
10;7;160;160;160
10;8;160;160;160
10;9;160;160;160
10;10;160;160;160
10;11;160;160;160
10;12;160;160;160
10;13;160;160;160
10;14;160;160;160
10;15;160;160;160
10;16;160;160;160
10;17;160;160;160
10;18;160;160;160
10;19;160;160;160
10;20;160;160;160
10;21;160;160;160
10;22;160;160;160
10;23;160;160;160
10;24;160;160;160
10;25;160;160;160
10;26;160;160;160
10;27;160;160;160
10;28;160;160;160
10;29;160;160;160
11;0;160;160;160
11;1;160;160;160
11;2;160;160;160
11;3;160;160;160
11;4;160;160;160
11;5;160;160;160
11;6;160;160;160
11;7;160;160;160
11;8;160;160;160
11;9;160;160;160
11;10;160;160;160
11;11;160;160;160
11;12;160;160;160
11;13;160;160;160
11;14;160;160;160
11;15;160;160;160
11;16;160;160;160
11;17;160;160;160
11;18;160;160;160
11;19;160;160;160
11;20;160;160;160
11;21;160;160;160
11;22;160;160;160
11;23;160;160;160
11;24;160;160;160
11;25;160;160;160
11;26;160;160;160
11;27;160;160;160
11;28;160;160;160
11;29;160;160;160
12;0;160;160;160
12;1;160;160;160
12;2;160;160;160
12;3;160;160;160
12;4;160;160;160
12;5;160;160;160
12;6;160;160;160
12;7;160;160;160
12;8;160;160;160
12;9;160;160;160
12;10;160;160;160
12;11;160;160;160
12;12;160;160;160
12;13;160;160;160
12;14;160;160;160
12;15;160;160;160
12;16;160;160;160
12;17;160;160;160
12;18;160;160;160
12;19;160;160;160
12;20;160;160;160
12;21;160;160;160
12;22;160;160;160
12;23;160;160;160
12;24;160;160;160
12;25;160;160;160
12;26;160;160;160
12;27;160;160;160
12;28;160;160;160
12;29;160;160;160
13;0;160;160;160
13;1;160;160;160
13;2;160;160;160
13;3;160;160;160
13;4;160;160;160
13;5;160;160;160
13;6;160;160;160
13;7;160;160;160
13;8;160;160;160
13;9;160;160;160
13;10;160;160;160
13;11;160;160;160
13;12;160;160;160
13;13;160;160;160
13;14;160;160;160
13;15;160;160;160
13;16;160;160;160
13;17;160;160;160
13;18;160;160;160
13;19;160;160;160
13;20;160;160;160
13;21;160;160;160
13;22;160;160;160
13;23;160;160;160
13;24;160;160;160
13;25;160;160;160
13;26;160;160;160
13;27;160;160;160
13;28;160;160;160
13;29;160;160;160
14;0;160;160;160
14;1;160;160;160
14;2;160;160;160
14;3;160;160;160
14;4;160;160;160
14;5;160;160;160
14;6;160;160;160
14;7;160;160;160
14;8;160;160;160
14;9;160;160;160
14;10;160;160;160
14;11;160;160;160
14;12;160;160;160
14;13;160;160;160
14;14;160;160;160
14;15;160;160;160
14;16;160;160;160
14;17;160;160;160
14;18;160;160;160
14;19;160;160;160
14;20;160;160;160
14;21;160;160;160
14;22;160;160;160
14;23;160;160;160
14;24;160;160;160
14;25;160;160;160
14;26;160;160;160
14;27;160;160;160
14;28;160;160;160
14;29;160;160;160
15;0;160;160;160
15;1;160;160;160
15;2;160;160;160
15;3;160;160;160
15;4;160;160;160
15;5;160;160;160
15;6;160;160;160
15;7;160;160;160
15;8;160;160;160
15;9;160;160;160
15;10;160;160;160
15;11;160;160;160
15;12;160;160;160
15;13;160;160;160
15;14;160;160;160
15;15;160;160;160
15;16;160;160;160
15;17;160;160;160
15;18;160;160;160
15;19;160;160;160
15;20;160;160;160
15;21;160;160;160
15;22;160;160;160
15;23;160;160;160
15;24;160;160;160
15;25;160;160;160
15;26;160;160;160
15;27;160;160;160
15;28;160;160;160
15;29;160;160;160
16;0;160;160;160
16;1;160;160;160
16;2;160;160;160
16;3;160;160;160
16;4;160;160;160
16;5;160;160;160
16;6;160;160;160
16;7;160;160;160
16;8;160;160;160
16;9;160;160;160
16;10;160;160;160
16;11;160;160;160
16;12;160;160;160
16;13;160;160;160
16;14;160;160;160
16;15;160;160;160
16;16;160;160;160
16;17;160;160;160
16;18;160;160;160
16;19;160;160;160
16;20;160;160;160
16;21;160;160;160
16;22;160;160;160
16;23;160;160;160
16;24;160;160;160
16;25;160;160;160
16;26;160;160;160
16;27;160;160;160
16;28;160;160;160
16;29;160;160;160
17;0;160;160;160
17;1;160;160;160
17;2;160;160;160
17;3;160;160;160
17;4;160;160;160
17;5;160;160;160
17;6;160;160;160
17;7;160;160;160
17;8;160;160;160
17;9;160;160;160
17;10;160;160;160
17;11;160;160;160
17;12;160;160;160
17;13;160;160;160
17;14;160;160;160
17;15;160;160;160
17;16;160;160;160
17;17;160;160;160
17;18;160;160;160
17;19;160;160;160
17;20;160;160;160
17;21;160;160;160
17;22;160;160;160
17;23;160;160;160
17;24;160;160;160
17;25;160;160;160
17;26;160;160;160
17;27;160;160;160
17;28;160;160;160
17;29;160;160;160
18;0;160;160;160
18;1;160;160;160
18;2;160;160;160
18;3;160;160;160
18;4;160;160;160
18;5;160;160;160
18;6;160;160;160
18;7;160;160;160
18;8;160;160;160
18;9;160;160;160
18;10;160;160;160
18;11;160;160;160
18;12;160;160;160
18;13;160;160;160
18;14;160;160;160
18;15;160;160;160
18;16;160;160;160
18;17;160;160;160
18;18;160;160;160
18;19;160;160;160
18;20;160;160;160
18;21;160;160;160
18;22;160;160;160
18;23;160;160;160
18;24;160;160;160
18;25;160;160;160
18;26;160;160;160
18;27;160;160;160
18;28;160;160;160
18;29;160;160;160
19;0;160;160;160
19;1;160;160;160
19;2;160;160;160
19;3;160;160;160
19;4;160;160;160
19;5;160;160;160
19;6;160;160;160
19;7;160;160;160
19;8;160;160;160
19;9;160;160;160
19;10;160;160;160
19;11;160;160;160
19;12;160;160;160
19;13;160;160;160
19;14;160;160;160
19;15;160;160;160
19;16;160;160;160
19;17;160;160;160
19;18;160;160;160
19;19;160;160;160
19;20;160;160;160
19;21;160;160;160
19;22;160;160;160
19;23;160;160;160
19;24;160;160;160
19;25;160;160;160
19;26;160;160;160
19;27;160;160;160
19;28;160;160;160
19;29;160;160;160
20;0;160;160;160
20;1;160;160;160
20;2;160;160;160
20;3;160;160;160
20;4;160;160;160
20;5;160;160;160
20;6;160;160;160
20;7;160;160;160
20;8;160;160;160
20;9;160;160;160
20;10;160;160;160
20;11;160;160;160
20;12;160;160;160
20;13;160;160;160
20;14;160;160;160
20;15;160;160;160
20;16;160;160;160
20;17;160;160;160
20;18;160;160;160
20;19;160;160;160
20;20;160;160;160
20;21;160;160;160
20;22;160;160;160
20;23;160;160;160
20;24;160;160;160
20;25;160;160;160
20;26;160;160;160
20;27;160;160;160
20;28;160;160;160
20;29;160;160;160
21;0;160;160;160
21;1;160;160;160
21;2;160;160;160
21;3;160;160;160
21;4;160;160;160
21;5;160;160;160
21;6;160;160;160
21;7;160;160;160
21;8;160;160;160
21;9;160;160;160
21;10;160;160;160
21;11;160;160;160
21;12;160;160;160
21;13;160;160;160
21;14;160;160;160
21;15;160;160;160
21;16;160;160;160
21;17;160;160;160
21;18;160;160;160
21;19;160;160;160
21;20;160;160;160
21;21;160;160;160
21;22;160;160;160
21;23;160;160;160
21;24;160;160;160
21;25;160;160;160
21;26;160;160;160
21;27;160;160;160
21;28;160;160;160
21;29;160;160;160
22;0;160;160;160
22;1;160;160;160
22;2;160;160;160
22;3;160;160;160
22;4;160;160;160
22;5;160;160;160
22;6;160;160;160
22;7;160;160;160
22;8;160;160;160
22;9;160;160;160
22;10;160;160;160
22;11;160;160;160
22;12;160;160;160
22;13;160;160;160
22;14;160;160;160
22;15;160;160;160
22;16;160;160;160
22;17;160;160;160
22;18;160;160;160
22;19;160;160;160
22;20;160;160;160
22;21;160;160;160
22;22;160;160;160
22;23;160;160;160
22;24;160;160;160
22;25;160;160;160
22;26;160;160;160
22;27;160;160;160
22;28;160;160;160
22;29;160;160;160
23;0;160;160;160
23;1;160;160;160
23;2;160;160;160
23;3;160;160;160
23;4;160;160;160
23;5;160;160;160
23;6;160;160;160
23;7;160;160;160
23;8;160;160;160
23;9;160;160;160
23;10;160;160;160
23;11;160;160;160
23;12;160;160;160
23;13;160;160;160
23;14;160;160;160
23;15;160;160;160
23;16;160;160;160
23;17;160;160;160
23;18;160;160;160
23;19;160;160;160
23;20;160;160;160
23;21;160;160;160
23;22;160;160;160
23;23;160;160;160
23;24;160;160;160
23;25;160;160;160
23;26;160;160;160
23;27;160;160;160
23;28;160;160;160
23;29;160;160;160
24;0;160;160;160
24;1;160;160;160
24;2;160;160;160
24;3;160;160;160
24;4;160;160;160
24;5;160;160;160
24;6;160;160;160
24;7;160;160;160
24;8;160;160;160
24;9;160;160;160
24;10;160;160;160
24;11;160;160;160
24;12;160;160;160
24;13;160;160;160
24;14;160;160;160
24;15;160;160;160
24;16;160;160;160
24;17;160;160;160
24;18;160;160;160
24;19;160;160;160
24;20;160;160;160
24;21;160;160;160
24;22;160;160;160
24;23;160;160;160
24;24;160;160;160
24;25;160;160;160
24;26;160;160;160
24;27;160;160;160
24;28;160;160;160
24;29;160;160;160
25;0;160;160;160
25;1;160;160;160
25;2;160;160;160
25;3;160;160;160
25;4;160;160;160
25;5;160;160;160
25;6;160;160;160
25;7;160;160;160
25;8;160;160;160
25;9;160;160;160
25;10;160;160;160
25;11;160;160;160
25;12;160;160;160
25;13;160;160;160
25;14;160;160;160
25;15;160;160;160
25;16;160;160;160
25;17;160;160;160
25;18;160;160;160
25;19;160;160;160
25;20;160;160;160
25;21;160;160;160
25;22;160;160;160
25;23;160;160;160
25;24;160;160;160
25;25;160;160;160
25;26;160;160;160
25;27;160;160;160
25;28;160;160;160
25;29;160;160;160
26;0;160;160;160
26;1;160;160;160
26;2;160;160;160
26;3;160;160;160
26;4;160;160;160
26;5;160;160;160
26;6;160;160;160
26;7;160;160;160
26;8;160;160;160
26;9;160;160;160
26;10;160;160;160
26;11;160;160;160
26;12;160;160;160
26;13;160;160;160
26;14;160;160;160
26;15;160;160;160
26;16;160;160;160
26;17;160;160;160
26;18;160;160;160
26;19;160;160;160
26;20;160;160;160
26;21;160;160;160
26;22;160;160;160
26;23;160;160;160
26;24;160;160;160
26;25;160;160;160
26;26;160;160;160
26;27;160;160;160
26;28;160;160;160
26;29;160;160;160
27;0;160;160;160
27;1;160;160;160
27;2;160;160;160
27;3;160;160;160
27;4;160;160;160
27;5;160;160;160
27;6;160;160;160
27;7;160;160;160
27;8;160;160;160
27;9;160;160;160
27;10;160;160;160
27;11;160;160;160
27;12;160;160;160
27;13;160;160;160
27;14;160;160;160
27;15;160;160;160
27;16;160;160;160
27;17;160;160;160
27;18;160;160;160
27;19;160;160;160
27;20;160;160;160
27;21;160;160;160
27;22;160;160;160
27;23;160;160;160
27;24;160;160;160
27;25;160;160;160
27;26;160;160;160
27;27;160;160;160
27;28;160;160;160
27;29;160;160;160
28;0;160;160;160
28;1;160;160;160
28;2;160;160;160
28;3;160;160;160
28;4;160;160;160
28;5;160;160;160
28;6;160;160;160
28;7;160;160;160
28;8;160;160;160
28;9;160;160;160
28;10;160;160;160
28;11;160;160;160
28;12;160;160;160
28;13;160;160;160
28;14;160;160;160
28;15;160;160;160
28;16;160;160;160
28;17;160;160;160
28;18;160;160;160
28;19;160;160;160
28;20;160;160;160
28;21;160;160;160
28;22;160;160;160
28;23;160;160;160
28;24;160;160;160
28;25;160;160;160
28;26;160;160;160
28;27;160;160;160
28;28;160;160;160
28;29;160;160;160
29;0;160;160;160
29;1;160;160;160
29;2;160;160;160
29;3;160;160;160
29;4;160;160;160
29;5;160;160;160
29;6;160;160;160
29;7;160;160;160
29;8;160;160;160
29;9;160;160;160
29;10;160;160;160
29;11;160;160;160
29;12;160;160;160
29;13;160;160;160
29;14;160;160;160
29;15;160;160;160
29;16;160;160;160
29;17;160;160;160
29;18;160;160;160
29;19;160;160;160
29;20;160;160;160
29;21;160;160;160
29;22;160;160;160
29;23;160;160;160
29;24;160;160;160
29;25;160;160;160
29;26;160;160;160
29;27;160;160;160
29;28;160;160;160
29;29;160;160;160
3;5;76;255;0
3;6;76;255;0
3;7;76;255;0
3;19;76;255;0
3;20;76;255;0
3;21;76;255;0
4;5;76;255;0
4;6;76;255;0
4;7;76;255;0
4;19;76;255;0
4;20;76;255;0
4;21;76;255;0
5;5;76;255;0
5;6;76;255;0
5;7;76;255;0
5;19;76;255;0
5;20;76;255;0
5;21;76;255;0
6;5;76;255;0
6;6;76;255;0
6;7;76;255;0
6;8;76;255;0
6;9;76;255;0
6;10;76;255;0
6;11;76;255;0
6;12;76;255;0
6;13;76;255;0
6;14;76;255;0
6;15;76;255;0
6;16;76;255;0
6;17;76;255;0
6;18;76;255;0
6;19;76;255;0
6;20;76;255;0
6;21;76;255;0
7;5;76;255;0
7;6;76;255;0
7;7;76;255;0
7;8;76;255;0
7;9;76;255;0
7;10;76;255;0
7;11;76;255;0
7;12;76;255;0
7;13;76;255;0
7;14;76;255;0
7;15;76;255;0
7;16;76;255;0
7;17;76;255;0
7;18;76;255;0
7;19;76;255;0
7;20;76;255;0
7;21;76;255;0
8;5;76;255;0
8;6;76;255;0
8;7;76;255;0
8;8;76;255;0
8;9;76;255;0
8;10;76;255;0
8;11;76;255;0
8;12;76;255;0
8;13;76;255;0
8;14;76;255;0
8;15;76;255;0
8;16;76;255;0
8;17;76;255;0
8;18;76;255;0
8;19;76;255;0
8;20;76;255;0
8;21;76;255;0
9;5;76;255;0
9;6;76;255;0
9;7;76;255;0
9;19;76;255;0
9;20;76;255;0
9;21;76;255;0
10;5;76;255;0
10;6;76;255;0
10;7;76;255;0
10;19;76;255;0
10;20;76;255;0
10;21;76;255;0
11;5;76;255;0
11;6;76;255;0
11;7;76;255;0
11;19;76;255;0
11;20;76;255;0
11;21;76;255;0
14;16;76;254;1
14;17;76;255;0
14;18;76;255;0
15;16;76;255;0
15;17;76;255;0
15;18;76;254;1
15;19;76;255;0
16;16;76;255;0
16;17;76;255;0
16;18;76;255;0
16;19;76;255;1
16;20;76;255;0
17;18;76;255;0
17;19;76;255;0
17;20;76;255;1
17;21;76;255;0
18;19;76;255;0
18;20;76;254;1
18;21;76;255;0
19;19;76;255;0
19;20;76;255;0
19;21;76;255;0
20;19;76;255;0
20;20;76;255;0
20;21;76;255;0
21;19;76;255;0
21;20;76;255;0
21;21;76;255;0
22;18;76;255;0
22;19;76;255;0
22;20;76;255;1
22;21;76;255;0
23;5;76;255;0
23;6;76;255;0
23;7;76;255;0
23;8;76;255;0
23;9;76;255;0
23;10;76;255;0
23;11;76;255;0
23;12;76;255;0
23;13;76;255;0
23;14;76;255;0
23;15;76;255;0
23;16;76;255;0
23;17;76;255;0
23;18;76;255;0
23;19;76;255;0
23;20;76;255;0
24;5;76;255;0
24;6;76;255;0
24;7;75;254;0
24;8;75;254;0
24;9;76;255;0
24;10;76;255;0
24;11;76;255;0
24;12;76;255;0
24;13;76;255;0
24;14;76;255;0
24;15;76;255;0
24;16;75;253;0
24;17;75;253;0
24;18;76;255;0
24;19;76;255;0
25;5;76;255;0
25;6;76;255;0
25;7;76;255;0
25;8;76;255;0
25;9;76;255;0
25;10;76;255;0
25;11;76;255;0
25;12;76;255;0
25;13;76;255;0
25;14;76;255;0
25;15;76;255;0
25;16;76;255;0
25;17;76;255;0
25;18;76;255;0
